cosine_similarity,entity_overlap,length_ratio,task_id,source,corruption_type,label
0.3808111846446991,0.09090909090909091,0.631578947368421,he_040,humaneval,over_summarization,0
0.5618369579315186,0.8461538461538461,5.0606060606060606,he_042,humaneval,none,1
0.768717885017395,0.6818181818181818,4.280701754385965,he_043,humaneval,none,1
0.7369933724403381,0.4166666666666667,4.484848484848484,he_044,humaneval,none,1
0.652482271194458,0.3333333333333333,7.3125,he_045,humaneval,none,1
0.8143777251243591,0.5238095238095238,3.9846153846153847,he_046,humaneval,none,1
0.7522529363632202,0.14285714285714285,0.8615384615384616,he_046,humaneval,tool_result_drop,0
0.42659613490104675,0.047619047619047616,0.46153846153846156,he_046,humaneval,over_summarization,0
0.6661203503608704,0.6153846153846154,8.782608695652174,he_047,humaneval,none,1
0.7146342396736145,0.8333333333333334,5.947368421052632,he_048,humaneval,none,1
0.678977906703949,0.3333333333333333,3.7142857142857144,he_049,humaneval,none,1
0.7397201061248779,0.5,6.4,he_051,humaneval,none,1
0.7135235071182251,0.1111111111111111,6.222222222222222,he_052,humaneval,none,1
0.504642128944397,0.5555555555555556,7.0,he_053,humaneval,none,1
0.697001576423645,0.7,5.78125,he_054,humaneval,none,1
0.6224422454833984,0.7142857142857143,14.0,he_055,humaneval,none,1
0.7278968691825867,0.8,6.516129032258065,he_056,humaneval,none,1
0.6845417618751526,0.8333333333333334,8.857142857142858,he_057,humaneval,none,1
0.6921646595001221,0.9333333333333333,5.2,he_058,humaneval,none,1
0.6827002167701721,0.5714285714285714,8.5,he_059,humaneval,none,1
0.6870730519294739,0.8333333333333334,5.0,he_060,humaneval,none,1
0.6757698059082031,1.0,6.096774193548387,he_061,humaneval,none,1
0.697004497051239,0.5,3.107142857142857,he_063,humaneval,none,1
0.6586464643478394,0.0,0.6428571428571429,he_063,humaneval,tool_result_drop,0
0.7849167585372925,0.8333333333333334,6.0,he_065,humaneval,none,1
0.7065005898475647,0.5,1.7894736842105263,he_065,humaneval,truncation,0
0.6052089333534241,0.4166666666666667,1.105263157894737,he_065,humaneval,tool_result_drop,0
0.4212833046913147,0.08333333333333333,0.7368421052631579,he_065,humaneval,over_summarization,0
0.7066179513931274,0.3888888888888889,4.075,he_066,humaneval,none,1
0.7560454607009888,0.5945945945945946,2.392,he_067,humaneval,none,1
0.5892702341079712,0.24324324324324326,0.76,he_067,humaneval,tool_result_drop,0
0.41335222125053406,0.10810810810810811,0.328,he_067,humaneval,over_summarization,0
0.8260127305984497,0.4090909090909091,1.5511363636363635,he_068,humaneval,none,1
0.6761549115180969,0.11363636363636363,0.30113636363636365,he_068,humaneval,tool_result_drop,0
0.6921157240867615,0.09090909090909091,0.125,he_068,humaneval,over_summarization,0
0.7181046605110168,0.6071428571428571,2.216867469879518,he_069,humaneval,none,1
0.7772939801216125,0.32142857142857145,0.4939759036144578,he_069,humaneval,over_summarization,0
0.7290729880332947,0.7647058823529411,3.7115384615384617,he_070,humaneval,none,1
0.3879035711288452,0.058823529411764705,0.5192307692307693,he_070,humaneval,over_summarization,0
0.7434870600700378,0.7391304347826086,3.5,he_071,humaneval,none,1
0.6690373420715332,0.43478260869565216,1.0483870967741935,he_071,humaneval,truncation,0
0.5574121475219727,0.21739130434782608,0.5967741935483871,he_071,humaneval,tool_result_drop,0
0.6180126667022705,0.43478260869565216,0.7903225806451613,he_071,humaneval,over_summarization,0
0.759414553642273,0.43478260869565216,1.9736842105263157,he_072,humaneval,none,1
0.4098016619682312,0.08695652173913043,0.32456140350877194,he_072,humaneval,tool_result_drop,0
0.739064633846283,0.13043478260869565,0.35964912280701755,he_072,humaneval,over_summarization,0
0.7250763773918152,0.6190476190476191,3.420289855072464,he_073,humaneval,none,1
0.7147418856620789,0.3333333333333333,2.397590361445783,he_074,humaneval,none,1
0.6435187458992004,0.2222222222222222,0.7108433734939759,he_074,humaneval,truncation,0
0.7852206230163574,0.2222222222222222,1.8795180722891567,he_074,humaneval,entity_omission,0
0.5131283402442932,0.2222222222222222,0.5421686746987951,he_074,humaneval,tool_result_drop,0
0.5548412203788757,0.1111111111111111,0.1927710843373494,he_074,humaneval,over_summarization,0
0.7255155444145203,0.6666666666666666,6.526315789473684,he_075,humaneval,none,1
0.7010458111763,0.42105263157894735,4.6,he_076,humaneval,none,1
0.6459312438964844,0.25,3.857142857142857,he_077,humaneval,none,1
0.7656714916229248,0.3,2.2125,he_079,humaneval,none,1
0.583391010761261,0.15,0.65,he_079,humaneval,tool_result_drop,0
0.41584110260009766,0.1,0.375,he_079,humaneval,over_summarization,0
0.7674919366836548,0.4375,3.732142857142857,he_080,humaneval,none,1
0.28526079654693604,0.0,0.26785714285714285,he_080,humaneval,tool_result_drop,0
0.40280094742774963,0.0625,0.5714285714285714,he_080,humaneval,over_summarization,0
0.6623039841651917,0.4888888888888889,1.7661290322580645,he_081,humaneval,none,1
0.6499522924423218,0.28888888888888886,0.5241935483870968,he_081,humaneval,truncation,0
0.6713806986808777,0.24444444444444444,0.7661290322580645,he_081,humaneval,tool_result_drop,0
0.7477689981460571,0.2,0.22580645161290322,he_081,humaneval,over_summarization,0
0.7544946074485779,0.3,5.176470588235294,he_082,humaneval,none,1
0.6623662710189819,0.5,16.0,he_083,humaneval,none,1
0.67137211561203,0.7,8.130434782608695,he_085,humaneval,none,1
0.33725157380104065,0.3,1.7826086956521738,he_085,humaneval,tool_result_drop,0
0.37504833936691284,0.0,0.782608695652174,he_085,humaneval,over_summarization,0
0.782995343208313,0.7391304347826086,3.8472222222222223,he_086,humaneval,none,1
0.7210434079170227,0.4473684210526316,2.455357142857143,he_087,humaneval,none,1
0.6258155107498169,0.23684210526315788,0.7321428571428571,he_087,humaneval,truncation,0
0.48890888690948486,0.13157894736842105,0.5714285714285714,he_087,humaneval,tool_result_drop,0
0.5806139707565308,0.07894736842105263,0.2767857142857143,he_087,humaneval,over_summarization,0
0.7258667349815369,0.6521739130434783,2.4591836734693877,he_088,humaneval,none,1
0.646342933177948,0.391304347826087,0.7346938775510204,he_088,humaneval,truncation,0
0.5079693794250488,0.17391304347826086,0.47959183673469385,he_088,humaneval,tool_result_drop,0
0.4944911003112793,0.17391304347826086,0.1836734693877551,he_088,humaneval,over_summarization,0
0.7287616729736328,0.42857142857142855,5.8545454545454545,he_089,humaneval,none,1
0.6515542268753052,0.21428571428571427,0.8181818181818182,he_089,humaneval,tool_result_drop,0
0.6997809410095215,0.6666666666666666,3.7755102040816326,he_090,humaneval,none,1
0.7415387034416199,0.5555555555555556,5.178571428571429,he_091,humaneval,none,1
0.2395893931388855,0.16666666666666666,0.375,he_091,humaneval,over_summarization,0
0.7487981915473938,0.47368421052631576,4.945454545454545,he_092,humaneval,none,1
0.586312472820282,0.15789473684210525,1.018181818181818,he_092,humaneval,over_summarization,0
0.7752053141593933,0.75,6.175438596491228,he_093,humaneval,none,1
0.4381085932254791,0.2,0.9122807017543859,he_093,humaneval,tool_result_drop,0
